GlobalID,system_type,survey_year,native_cover,native_indicators,plant_community,state,state_daren,state_condensed
bece265a-66dd-4c0c-a0fd-b9bdc7472b32,upland_grassland,2009,N0,,Shrub,,,
cffa4514-b81c-47eb-a9b9-5333ee4a7cb8,upland_grassland,2009,N0,,Herb,,,
6c2883c6-f08a-4c0d-82df-3ff5ce929e14,upland_grassland,2009,N0,,Herb,,,
be56975c-c7a2-49e3-a9c0-0a61e9f5d5d0,upland_grassland,2009,N0,,Herb,,,
dc27e644-087e-43b4-80f6-ab6ada153a9a,upland_grassland,2009,N0,I0,Herb,3,2,2
f9ceefc8-2633-4e1e-8dd8-a75d53b97deb,lowland_grassland,2009,N0,,Herb,,,
0bda939a-8d13-4eaa-8b4d-94150074df12,lowland_grassland,2009,N25,,Herb,,,
59869db9-fa8a-45c6-9149-862c65c59c75,upland_grassland,2009,N0,,Herb,,,
428c7c12-a8e5-4e5d-9f85-b02754b0c46d,upland_grassland,2009,N0,,Herb,,,
f07f5faa-53cc-4acf-8643-addb9387fea9,upland_grassland,2009,N25,I1,Herb,8,8,8
6b1228fd-5405-4146-8f8e-5d0856d4fd02,upland_grassland,2011,N50,I1,Herb,13,12,8
483da05a-0204-40ef-aa2a-d1ae3cbc0aa6,upland_grassland,2014,N50,I1,Herb,13,12,8
3f5823e3-6dca-40f0-92a9-e3a84ac20c5b,upland_grassland,2017,N50,I1,Herb,13,12,8
8cf3ddde-3d6c-41c2-a68f-7bb89cdc991f,lowland_grassland,2009,N50,I1,Herb,13,12,8
18647a29-0998-41ca-9f8d-982a6bb09b5b,lowland_grassland,2011,N75,I1,Herb,19,18,12
5f874705-b401-46df-91e6-785f296941e4,lowland_grassland,2014,N75,I1,Herb,19,18,12
befa81e0-c5b1-443c-9632-1a74c1188ed3,lowland_grassland,2017,N75,I1,Herb,19,18,12
3c31a4fc-0c3d-4c79-84f7-b28e96348504,lowland_grassland,2009,N50,I1,Herb,13,12,8
3463c929-3379-4908-9a8c-1d10aa36fabc,lowland_grassland,2011,N75,I2,Herb,20,20,12
dc61478d-c4a5-42f1-85dd-e0b54f442df8,upland_grassland,2014,N50,I1,Herb,13,12,8
5b4f2e7e-25ba-4012-a4e1-2cacc6e1793f,upland_grassland,2017,N50,I2,Herb,14,14,8
c93bdd3b-c002-4d88-95fb-f13882fe8bc4,lowland_grassland,2009,N75,I1,Herb,19,18,12
5168f742-965a-4350-9148-08f0afbcb9fa,lowland_grassland,2011,N75,I1,Herb,19,18,12
8ec34872-8d05-4226-b0df-426ada3d52a8,lowland_grassland,2014,N75,I1,Herb,19,18,12
e557b41c-3733-47e5-a9de-fcc277fbe7ca,lowland_grassland,2017,N75,I1,Herb,19,18,12
b43406a7-da15-44a8-ac7d-4136032e1b00,lowland_grassland,2009,N50,I0,Herb,12,10,6
fc609854-69ef-4c28-ac68-e93bd38911d7,lowland_grassland,2011,N50,I1,Herb,13,12,8
f881cc11-cbfd-4a6c-9aaa-81e44f0143db,upland_grassland,2014,N50,I1,Herb,13,12,8
3a77e45c-dd40-42c6-abf6-894e01449b84,lowland_grassland,2017,N75,I2,Herb,20,20,12
12b06dd4-fd91-49e8-b9ad-4a7296ce0567,lowland_grassland,2009,N50,I0,Herb,12,10,6
eb730e28-954f-409e-be2a-d4996eeede3c,lowland_grassland,2011,N75,I1,Herb,19,18,12
5343b01f-27e9-4765-b28b-d5431ef48cba,lowland_grassland,2014,N75,I2,Herb,20,20,12
52381aa7-4d07-4caf-90c1-8fb228f4ad85,lowland_grassland,2017,N75,I1,Herb,19,18,12
84b71b6f-4a61-43ed-9d5a-a7be9be7275f,lowland_grassland,2009,N75,I2,Herb,20,20,12
004c2178-88f6-4fdd-8dca-3b796e2c3026,lowland_grassland,2011,N50,I1,Herb,13,12,8
a36fb25c-ebaf-4bc5-be3f-992c24762f9f,lowland_grassland,2014,N75,I2,Herb,20,20,12
c630e483-1323-4bdd-9b75-013059a3fc83,lowland_grassland,2017,N75,I1,Herb,19,18,12
96f536fa-b077-4904-8b0c-73cd2e2b8d49,lowland_grassland,2009,N75,I1,Herb,19,18,12
3992c994-2d83-40c3-a80f-7ee080e66a59,lowland_grassland,2011,N75,I1,Herb,19,18,12
70b1f6f7-124e-4d08-91ef-aa3d592c5624,lowland_grassland,2014,N75,I1,Herb,19,18,12
b500b9d0-39f7-4d3d-bb79-aa6964653a98,lowland_grassland,2017,N75,I2,Herb,20,20,12
34a3a82f-ef36-4ad0-bf8a-e90adfba785f,lowland_grassland,2009,N50,I1,Herb,13,12,8
1f17430a-601a-4d41-bc8e-65ac46d7a2ac,lowland_grassland,2011,N75,I1,Herb,19,18,12
c77864c4-cc3d-4aa4-9b83-934fef1fd508,lowland_grassland,2014,N50,I1,Herb,13,12,8
d4f31d55-5f7a-4797-b89b-13603bacba8a,lowland_grassland,2017,N75,I1,Herb,19,18,12
aafc515e-a941-4add-8d1d-9954ee3a1642,upland_grassland,2009,N25,,Herb,,,
b288afe9-89ee-49d5-a815-da46ed186bc8,upland_grassland,2012,N50,,Herb,,,
47b8c3a9-38cf-431f-9d4f-190a849d03b6,lowland_grassland,2014,N50,I1,Herb,13,12,8
3a0e005d-bf82-4791-b452-12d86392c47b,upland_grassland,2015,N25,I0,Herb,7,6,6
8445bfbf-6bc1-4cf2-8cb9-6bb72d6c7a0b,lowland_grassland,2018,N75,I1,Herb,19,18,12
9c1c3e38-3a38-442f-9604-cc8f4c06b493,upland_grassland,2009,N25,,Herb,,,
898f5ff9-b7fc-4248-9f1e-7554f98fa9a1,upland_grassland,2012,N50,I0,Herb,12,10,6
70bc76fd-9e49-4b37-a46c-eb3b1647b856,lowland_grassland,2014,N50,I1,Herb,13,12,8
3b355231-3da2-4aa6-9173-3fa334e31581,upland_grassland,2015,N50,I0,Herb,12,10,6
c01fdbd5-4fa2-4737-b79f-0faaa761c535,lowland_grassland,2018,N50,I1,Herb,13,12,8
c0d3d2c6-a881-4888-8970-6418160e3fe0,upland_grassland,2009,N0,,Herb,,,
9982d742-0457-414e-b33a-ca7dc25427ed,upland_grassland,2012,N50,,Herb,,,
aee3d994-5c05-4164-a400-e0335fed5ccc,lowland_grassland,2014,N50,,Herb,,,
5fd9fd01-7387-42d0-998b-fd113cfa742a,lowland_grassland,2015,N50,,Herb,,,
00089195-8f56-4476-bf2f-d41565bf9807,lowland_grassland,2018,N75,,Herb,,,
c7ec2b96-942d-4e8d-9c29-4369ff1936eb,upland_grassland,2009,N25,,Herb,,,
6ddef358-da7a-44ad-b12f-b095b66525af,upland_grassland,2012,N50,,Herb,,,
3af196f4-eb10-4dd2-a2f3-46c80bd98bf0,lowland_grassland,2014,N50,I0,Herb,12,10,6
e4c7fee9-122b-45c0-bb17-40ad9ad60c49,upland_grassland,2015,N50,,Herb,,,
cfaa3ebf-09e5-4a92-aa3b-014ea5c5a11c,lowland_grassland,2018,N50,,Herb,,,
5b496789-e843-4b64-9da1-188db55fb7d4,upland_grassland,2009,N25,,Herb,,,
53c51c97-2ae1-4b11-9f73-a3d85a10bddd,upland_grassland,2012,N50,,Herb,,,
6b8135c3-262c-4c5e-b5c5-00dbf1a16ea0,not_recorded,2014,N50,,Herb,,,
a5c3c5a1-40e1-4e0f-baf5-72189080c549,upland_grassland,2015,N50,,Herb,,,
75ab19a2-999c-478a-9176-08b7ba6cb780,lowland_grassland,2018,N75,,Herb,,,
41bbd2d5-e691-43c1-8e68-e6769dc444c5,upland_grassland,2009,N0,,Shrub,,,
9a9aaa36-a80e-4adf-a539-842967451920,upland_grassland,2012,N25,,Herb,,,
1a15e0b6-d003-4559-a61e-c1d9f3d4cccb,upland_grassland,2014,N25,,Herb,,,
048eb4a3-1c79-4bef-960f-9154c71535ad,upland_grassland,2015,N0,,Herb,,,
836bacdb-c98c-482b-afc1-fc6c17457838,upland_grassland,2018,N25,,Herb,,,
c68b0e2e-0d10-4222-a302-0e13f5356da3,upland_grassland,2009,N25,,Herb,,,
2d01fce1-15ce-44e5-a794-03f6b2432a46,upland_grassland,2012,N25,,Herb,,,
01673d70-134e-460d-b2dd-76d4b12d01ef,upland_grassland,2014,N25,,Herb,,,
619b53aa-dc9d-4d1a-9d62-8077e55b0a05,upland_grassland,2015,N25,,Herb,,,
c3c5372f-3516-44df-8f7a-d833a2b7d261,upland_grassland,2018,N50,I0,Herb,12,10,6
5da6f131-2cdb-4195-aa74-773803ce73b5,upland_grassland,2009,N25,I0,Herb,7,6,6
89794465-2e69-43a6-8fcf-00db3dfa3a22,upland_grassland,2012,N25,I0,Herb,7,6,6
7ae768eb-88a8-4f41-8707-6637f33311b3,lowland_grassland,2014,N25,I0,Herb,7,6,6
7ac6bacd-0d44-4c2b-a044-d4adcd5b51b7,upland_grassland,2015,N0,,Shrub,,,
b0dff329-0f2e-4767-80f1-0af21a0e4ac8,lowland_grassland,2018,N25,I0,Herb,7,6,6
e085ce21-4b5e-4050-87b1-7d4099cfa8fa,upland_grassland,2009,N50,,Herb,,,
ffe526fc-7245-47bb-baa5-1b9c0f3db4e6,upland_grassland,2012,N50,I0,Herb,12,10,6
4f85cc76-1dcd-4e61-9804-9884036e7fb8,lowland_grassland,2014,N75,I1,Herb,19,18,12
d80c785a-dbc8-4b1c-a714-d3ca7b99d16e,upland_grassland,2015,N75,I0,Herb,18,16,10
5903c880-d494-4022-93b9-de7abc089c74,lowland_grassland,2018,N75,I2,Herb,20,20,12
20c1490a-b14a-4ad1-b352-a77108a437ee,upland_grassland,2009,N0,,Herb,,,
b39fae72-c8b5-4917-92b7-a498bc151d67,upland_grassland,2012,N25,I0,Herb,7,6,6
b4a3c6b6-aeec-4852-bbfb-9447acb85a5f,lowland_grassland,2014,N25,I0,Herb,7,6,6
10fbb067-35b9-403a-bc18-e1045506aa19,lowland_grassland,2015,N25,I0,Herb,7,6,6
8641c491-6d16-4e7c-a1f5-c0d5e737133a,lowland_grassland,2018,N25,I0,Herb,7,6,6
ca239cc7-a598-4380-9fcf-2e955e9a34c2,upland_grassland,2009,N25,,Herb,,,
066f353b-5771-44a8-b0ad-5c6924c214a5,upland_grassland,2012,N25,,Herb,,,
a532c99c-e49c-4ed0-ac9e-b56797e990e8,upland_grassland,2014,N25,I0,Herb,7,6,6
44b9ac51-8424-4a2e-ab8a-58818cad34c6,upland_grassland,2015,N25,,Herb,,,
27204fba-7ce2-41c3-9b3e-c0bde8bc5fbd,lowland_grassland,2018,N50,I0,Herb,12,10,6
725021ba-5a44-43c1-bc71-a1ffbbb3bed4,upland_grassland,2009,N25,I0,Herb,7,6,6
dac6cb1f-a539-4ae3-a054-adb5e7e6f213,upland_grassland,2012,N25,I0,Herb,7,6,6
c65da80d-3e31-4d1a-b352-03ce8f489dcd,lowland_grassland,2014,N50,I0,Herb,12,10,6
321d5dbf-b20d-4e67-8280-7354e7881be5,upland_grassland,2015,N25,I0,Herb,7,6,6
733f53f4-ca23-460f-8cec-0448fc9ca031,lowland_grassland,2018,N75,I0,Herb,18,16,10
0352868a-032c-4fb7-8315-b447a4e15a9c,upland_grassland,2009,N0,,Herb,,,
500f02a7-62f4-4fc0-8519-661da2427bda,upland_grassland,2012,N25,,Herb,,,
84cc0ef1-a312-40c0-9868-e4fe76c812fc,upland_grassland,2014,N25,,Herb,,,
a71288f9-aae8-4f5a-a299-68458dbf4c93,upland_grassland,2015,N0,,Herb,,,
3e56314c-8a4f-4870-90ce-259db18808c3,upland_grassland,2018,N0,,Herb,,,
f4880e86-6c6a-4d6e-91b7-47de4adf19b9,upland_grassland,2009,N0,,Herb,,,
b7dd5ab9-44a9-4848-96bd-b102dbc69a21,upland_grassland,2012,N25,,Herb,,,
455ac3c4-d0db-443f-8662-63e6e3178273,upland_grassland,2014,N0,,Herb,,,
4eda55a6-58b9-453a-8690-168bb1602226,upland_grassland,2015,N0,,Herb,,,
4b31cf89-3d61-4493-8eee-187de46e24bb,upland_grassland,2018,N0,,Herb,,,
ae1227df-ede6-474a-b193-04bca82409d9,upland_grassland,2009,N25,,Herb,,,
76ffbaaa-74ea-4a6e-a3e7-b9af8e9c13b2,upland_grassland,2012,N50,,Herb,,,
9bbb4e1e-dc4d-4206-8814-2d0e1a6a6ea2,lowland_grassland,2014,N25,,Herb,,,
8b88906b-618b-4a76-a56a-a34dc9aaf256,upland_grassland,2015,N50,,Herb,,,
cfcbff7f-6280-4240-99ac-04bbbd582196,lowland_grassland,2018,N75,,Herb,,,
b208dbb6-562d-4a22-bd93-5183af6aca35,upland_grassland,2009,N25,,Shrub,,,
dd4b6fe2-3105-4a0b-9144-8de1968a89c2,upland_grassland,2012,N25,,Herb,,,
b07d82fc-3096-4f0c-ac66-0ea8dc86da13,lowland_grassland,2014,N50,,Shrub,,,
bf4e3d22-1555-49b5-b489-46c810c64b4f,upland_grassland,2015,N0,I0,Shrub,1,1,1
1c62e456-5408-45d2-aa6f-58b9878a30e9,lowland_grassland,2018,N50,,Herb,,,
b0fa3f91-e0b9-4490-8a0b-097b20447082,upland_grassland,2009,N25,I0,Herb,7,6,6
5ddb1f1b-b004-4ea6-a876-ab5e3b11a4c5,upland_grassland,2012,N25,,Herb,,,
47a4731d-2de0-48fe-bd05-039efcd5c254,lowland_grassland,2014,N50,I0,Herb,12,10,6
5f8fce3a-29bf-4725-942c-d2849012c4af,upland_grassland,2015,N25,I0,Herb,7,6,6
5427fed7-2073-4609-af7d-7155a7ef2bec,lowland_grassland,2018,N50,I0,Herb,12,10,6
6f7c983d-e808-4a0c-a8d3-eb29a443f0c6,upland_grassland,2009,N25,,Herb,,,
c339c140-044d-4868-be5b-8d8d9e951e18,upland_grassland,2012,N25,,Herb,,,
c6544640-0923-4ddb-a3f3-857a22f1ceee,upland_grassland,2014,N25,,Herb,,,
9015eb70-5a79-4875-892e-aca3f0bd64e1,upland_grassland,2015,N0,,Herb,,,
aa1d4ba1-34c4-49ee-b62a-1fd6c952ea85,upland_grassland,2018,N25,,Herb,,,
85966ad8-bd6c-4938-9587-7c6cd831cd68,upland_grassland,2009,N25,I0,Herb,7,6,6
70eb395b-d33b-429e-a570-35ba156028a7,upland_grassland,2012,N25,,Herb,,,
1e54758e-31ad-41ad-984b-2781cd59ceee,lowland_grassland,2014,N75,I0,Herb,18,16,10
4a344da0-cd10-4367-b55a-adac02887503,lowland_grassland,2015,N50,I0,Herb,12,10,6
997fd740-267b-47d7-ab60-2fa97122ee75,lowland_grassland,2018,N75,I0,Herb,18,16,10
00af668a-6c8d-4ac4-9de1-74ee33740860,upland_grassland,2009,N0,,Herb,,,
05d21276-2572-42db-b011-77d3688ae20b,upland_grassland,2012,N25,,Herb,,,
dc6091cd-72fc-4f50-898c-258066226302,lowland_grassland,2014,N25,,Herb,,,
3e2bea2d-e37d-4f74-aa18-9ebe022e9dc8,upland_grassland,2015,N25,,Herb,,,
bfa43f74-96bb-4ebf-aff8-4fca4c41a53b,upland_grassland,2018,N25,,Herb,,,
51ad6694-5048-456b-b7c3-2459461f3e41,upland_grassland,2009,N25,,Herb,,,
4ca2049a-84c7-4a25-b528-1c92e4895153,upland_grassland,2012,N25,,Herb,,,
bdc13f27-6471-4e2d-bde3-7d694b61355e,upland_grassland,2014,N50,,Shrub,,,
3c5ed653-fcbc-4246-b2b2-14d2308c89d0,lowland_grassland,2015,N25,,Shrub,,,
6fbd6585-152b-477e-aa51-ea448620b585,lowland_grassland,2018,N50,,Herb,,,
59c358eb-fd74-47a3-8683-30a8dbf68dc2,upland_grassland,2009,N50,,Herb,,,
0c30a998-ed8e-4624-993f-600b9fa08740,upland_grassland,2012,N25,,Herb,,,
ddb970be-6c3a-4f1b-8d3b-b1426c522910,lowland_grassland,2014,N75,,Herb,,,
4d4be615-8668-44d1-9870-14732575c45b,lowland_grassland,2015,N25,,Herb,,,
35afc5f7-cf06-452f-96e7-432ff0d5690e,wet_meadow,2018,N75,,Herb,,,
794e4e8a-a74a-4c2f-befb-b703e40de305,upland_grassland,2009,N50,I0,Herb,12,10,6
d3142b43-ef89-4fdc-8509-1bb59d4e648a,upland_grassland,2012,N25,,Herb,,,
225fe1cd-63ca-4934-b066-5d754572bf62,lowland_grassland,2014,N50,I1,Herb,13,12,8
d29d5375-1944-4b31-afdd-395ed894c9c3,upland_grassland,2015,N50,I0,Herb,12,10,6
a45267a3-caf6-4ca2-ad0b-eb63bd722c2a,lowland_grassland,2018,N75,,Herb,,,
c8b1c712-e35f-4ebb-986c-469fc4833258,lowland_grassland,2019,N75,,Herb,,,
093fbc88-6896-43f1-8fc2-03064ee27795,lowland_grassland,2013,N75,I0,Herb,18,16,10
f49beb94-6718-4501-8b20-2357e813997e,upland_grassland,2019,N75,I1,Shrub,16,17,11
74e25761-32f4-43c0-aec8-1ae692263c7c,upland_grassland,2013,N75,I1,Shrub,16,17,11
72d324cd-6c32-4604-997b-e6736fdfd516,upland_grassland,2019,N75,I0,Herb,18,16,10
e7d0f750-dd07-404f-be59-ebf32ef2edc1,upland_grassland,2013,N75,,Shrub,,,
c30e4831-df94-4fb1-a097-59f970c694fa,upland_grassland,2019,N75,I0,Shrub,15,15,9
18288b6c-bc05-43cb-abac-69ffc1b0bf8f,upland_grassland,2013,N75,I0,Shrub,15,15,9
498784b8-3657-41d9-82f1-b932b545fd13,lowland_grassland,2019,N75,I0,Herb,18,16,10
36cd2f47-8dab-4c72-9139-fd3cd30d85f8,lowland_grassland,2013,N75,I0,Herb,18,16,10
58396648-fbf5-4b37-8ad7-a81c3a36abcc,lowland_grassland,2019,N75,,Herb,,,
b8fb7b76-ce82-4106-b290-34d312237202,lowland_grassland,2013,N75,,Shrub,,,
49838588-42da-4670-8269-2945373d124b,lowland_grassland,2019,N75,I0,Shrub,15,15,9
e673639b-e6a2-4893-82db-d5bf9fd57b75,lowland_grassland,2013,N75,I0,Shrub,15,15,9
10e96d60-579d-4821-b51b-50c053622739,lowland_grassland,2019,N75,I0,Shrub,15,15,9
045ff4ad-4f0f-4135-90a7-36c0674c9e38,lowland_grassland,2013,N75,,Shrub,,,
78c80fe9-4586-4021-b51e-ba34c0b504eb,lowland_grassland,2019,N75,,Herb,,,
9ab20bbc-db35-4f08-939d-8bb0161218a6,lowland_grassland,2013,N75,I0,Shrub,15,15,9
7c2cae26-0550-4cf2-8fd7-d08842fece77,upland_grassland,2019,N75,I0,Herb,18,16,10
a3084e6d-f529-4d6c-a5f2-15ee490c17bc,upland_grassland,2013,N75,I1,Shrub,16,17,11
7e6c1ea1-9445-464e-acfa-436e1559a765,lowland_grassland,2019,N75,,Herb,,,
343f51e4-8cc9-4b01-a2ca-64d01ca97ab1,lowland_grassland,2013,N75,,Herb,,,
01b3d11a-60a0-4486-98f2-3dad0b2789d8,upland_grassland,2019,N75,I0,Shrub,15,15,9
871f46b6-d49b-4314-a3cd-b2479266e3c8,upland_grassland,2013,N75,I0,Shrub,15,15,9
27cf6d89-99c2-4706-928b-9e517c8cc44b,upland_grassland,2019,N75,I0,Herb,18,16,10
001fec56-1132-4111-a16b-05320c1acd0e,upland_grassland,2013,N75,I0,Shrub,15,15,9
0e8a7af6-57bf-474a-b05b-8bc8ecbec8f6,upland_grassland,2019,N75,I0,Herb,18,16,10
e793d769-d5c0-4336-910e-7fed73d6bbaf,upland_grassland,2013,N75,I0,Shrub,15,15,9
d775427e-e355-4943-9f81-f697741a93a4,upland_grassland,2019,N75,I0,Herb,18,16,10
9e818e04-6a25-4483-b482-328284370642,upland_grassland,2013,N75,I0,Shrub,15,15,9
da8578db-5355-4458-9e21-1d2ce18a99d8,lowland_grassland,2019,N75,I0,Shrub,15,15,9
95bc8046-c7b9-43db-b83d-96be665c1a43,lowland_grassland,2009,N75,I0,Shrub,15,15,9
9a46a799-f965-41b0-b2ff-a67e5e0ac589,lowland_grassland,2013,N75,I0,Shrub,15,15,9
71894f4d-1c27-454e-aa94-b3b99da79300,not_recorded,2019,N75,I0,Shrub,15,15,9
7ce5f679-e3a0-458d-b9e0-38a9dd41700c,lowland_grassland,2019,N75,I0,Herb,18,16,10
0a132477-dd88-4847-bf28-e60a9d2b405b,lowland_grassland,2009,N75,I1,Shrub,16,17,11
78f435cc-6ea0-42c9-881d-282667b5de12,lowland_grassland,2013,N75,I0,Shrub,15,15,9
5ff9b9b9-c56d-499a-ae49-5a09d0772f50,not_recorded,2019,N75,I0,Shrub,15,15,9
ae7cec18-4399-4853-b468-5cd06c984f87,upland_grassland,2019,N50,I0,Shrub,9,9,5
1e1f5415-f8c5-4dc6-ba89-627b6fca8744,wet_meadow,2009,N75,I0,Shrub,15,15,9
90341691-d3e7-437c-8707-b1f07f532182,lowland_grassland,2019,N75,I1,Herb,19,18,12
ecfadf9c-f0c0-440f-accb-af93deec7411,lowland_grassland,2009,N75,I2,Herb,20,20,12
6fd42003-d58d-42fe-9924-17f893c26788,lowland_grassland,2013,N75,I0,Shrub,15,15,9
17030090-8aa5-4e73-88c2-82e33a67423e,not_recorded,2019,N75,I1,Herb,19,18,12
793cc12d-0bfe-4b3f-968f-fbdf96068a87,lowland_grassland,2019,N75,I1,Shrub,16,17,11
61e4b2a6-921f-4cb2-b97c-4aee2ae18cdb,lowland_grassland,2009,N50,I0,Shrub,9,9,5
0919c26f-cda7-475c-ac57-e4b051f9315c,lowland_grassland,2013,N75,I1,Shrub,16,17,11
96f26293-ae2e-4363-8144-48c1e9c02b52,not_recorded,2019,N75,I1,Shrub,16,17,11
8915f67d-9d50-4179-9a0a-6fa830599745,upland_grassland,2019,N75,I0,Shrub,15,15,9
d3f4ab5c-5d4f-4fd6-92c3-90fbb6cf2b86,upland_grassland,2009,N75,I0,Shrub,15,15,9
b6e7de38-5fc7-4f39-842f-849ff65234a0,upland_grassland,2013,N75,I0,Shrub,15,15,9
555b4f1e-9e68-4f6d-afd4-d6c7d5e147ff,not_recorded,2019,N50,I0,Shrub,9,9,5
16eeee0a-a9cf-4e2d-b24c-09cddab39e66,lowland_grassland,2019,N75,,Shrub,,,
6cb3d8e9-5957-4ef3-9bd9-ed787019bcd6,lowland_grassland,2009,N75,I0,Herb,18,16,10
da5be8c6-dffb-422c-b3dd-b568e887008d,lowland_grassland,2013,N75,I0,Shrub,15,15,9
b1a4c694-ba94-4349-8761-d03e2602a430,not_recorded,2019,N75,,Shrub,,,
d1b57b29-99b1-4ba3-8074-5476331a586d,upland_grassland,2019,N25,I1,Herb,8,8,8
6a70cce9-440b-4e07-8406-7d7aba0fa5d6,upland_grassland,2009,N75,I1,Herb,19,18,12
8da1a222-5ba8-494f-ac3e-7c39c23197aa,upland_grassland,2013,N75,I1,Shrub,16,17,11
1f3b623c-4b56-4b06-b0a3-b02ed6d019c9,not_recorded,2019,N50,I1,Shrub,10,11,7
24c9619c-4558-443c-9e14-9a1bc5b0c3ca,upland_grassland,2019,N75,I0,Herb,18,16,10
61992c42-8a61-4d8a-b2e8-117e23d12feb,upland_grassland,2009,N75,I0,Herb,18,16,10
c2f6df8c-9727-467b-bcca-15e65f93e666,upland_grassland,2013,N75,I0,Shrub,15,15,9
8a0a3957-de8e-494b-b21a-3968f6192d64,not_recorded,2019,N75,I0,Herb,18,16,10
3550bab7-281a-472d-bce9-b99e5cb98e67,lowland_grassland,2019,N75,I0,Herb,18,16,10
147f92b4-986d-4ece-91ed-db5f16dbaa3b,wet_meadow,2009,N75,I1,Herb,19,18,12
63dda41b-7ea5-4f42-8dc2-14d71b029dd0,lowland_grassland,2019,N75,I1,Shrub,16,17,11
96fc9801-a1f7-4ef3-a99f-a444677f4c2f,lowland_grassland,2009,N75,I1,Shrub,16,17,11
62f0913e-0c5c-407d-94cf-08ba75b0b8e5,lowland_grassland,2013,N75,I1,Shrub,16,17,11
a30f7568-3c9e-46c4-8d49-c38736dfaad2,not_recorded,2019,N75,I1,Shrub,16,17,11
0a1783d4-39f4-4596-a906-83fa6fbcfe84,upland_grassland,2019,N75,,Shrub,,,
28b944bb-420b-4f36-93cf-1958bca23e95,upland_grassland,2009,N0,,Shrub,,,
4aa33b67-9c96-416a-a8c3-46464452f3d1,upland_grassland,2013,N25,,Shrub,,,
523e570b-dd33-4e5d-aba5-34b2545f0dd2,not_recorded,2019,N75,,Shrub,,,
796a594c-dcfd-4400-8ca2-c44817969954,wet_meadow,2019,N75,I0,Shrub,15,15,9
e88e209f-43c4-4b84-a1da-20cf82de09e6,wet_meadow,2009,N75,I0,Shrub,15,15,9
a7260938-f775-496a-882d-f1580b1e1826,wet_meadow,2013,N75,I0,Herb,18,16,10
b48dbfb2-1cbf-4ca3-b21c-d7b1f0aa5bb0,not_recorded,2019,N75,I0,Shrub,15,15,9
9d7ea83d-77df-455f-bce5-45e37b16195c,lowland_grassland,2019,N75,I0,Shrub,15,15,9
f4bd7528-fab1-44a5-8f00-8689cf490914,lowland_grassland,2009,N75,I0,Herb,18,16,10
567d6f3b-6c94-4f70-914e-6b97e229ae62,lowland_grassland,2013,N75,I0,Shrub,15,15,9
031ec626-2d62-4205-9b82-60d4e18e5417,not_recorded,2019,N75,I0,Shrub,15,15,9
46246199-70d2-4b99-9d54-92a85b2dd38f,lowland_grassland,2019,N75,I0,Shrub,15,15,9
3b0b1b3e-85ed-490a-85b2-7c5bb805b31d,lowland_grassland,2009,N75,I0,Herb,18,16,10
0c2313b8-2f65-44da-b2a9-968d6870ad9f,lowland_grassland,2013,N75,I0,Herb,18,16,10
3d676122-4f66-4d18-8e55-cd551450fb9e,not_recorded,2019,N75,I0,Shrub,15,15,9
055456d8-e452-44dd-ae44-1d79c07728db,lowland_grassland,2019,N75,I0,Shrub,15,15,9
6018ae8b-6c9b-4fd5-b12d-ca623a65ce6c,lowland_grassland,2009,N75,I0,Herb,18,16,10
560ff6d7-9d5d-4aa6-9aae-6a46ac166f1c,lowland_grassland,2013,N75,I0,Shrub,15,15,9
8e66577b-21c3-4740-81aa-a2c18f85bc37,not_recorded,2019,N50,I0,Shrub,9,9,5
7deb1000-79f6-4082-9d50-1570351590e0,lowland_grassland,2019,N75,I0,Shrub,15,15,9
fdf47926-dcd3-4a0d-aed6-a21b991f4e12,lowland_grassland,2009,N75,I0,Herb,18,16,10
d91af24c-4ccc-4ccb-ba21-f1240d161aae,lowland_grassland,2013,N75,I0,Shrub,15,15,9
a77d24a6-b055-4877-99ab-875e7a8420db,not_recorded,2019,N75,I0,Shrub,15,15,9
998b186c-e15e-4185-8227-24ec630f5599,wet_meadow,2019,N75,,Herb,,,
34c235cd-b616-4dd7-aff0-e4269a8326a3,wet_meadow,2009,N75,,Herb,,,
b56e6326-cb6c-44fa-99f4-54b11e5fde9c,upland_grassland,2019,N50,I0,Herb,12,10,6
b317d25a-5902-49ca-b1ff-216d6a92a14a,upland_grassland,2010,N50,I1,Herb,13,12,8
7835deed-3d06-4aad-b3af-549216df5938,upland_grassland,2016,N0,I0,Herb,3,2,2
a09fdde2-26f2-47c2-beee-0fcc76f33207,upland_grassland,2019,N75,I1,Herb,19,18,12
44a0352a-6833-454b-ad9d-8215156ad789,upland_grassland,2010,N75,I1,Herb,19,18,12
58377d27-22be-4481-8b9a-91a2536e3519,upland_grassland,2016,N75,I1,Herb,19,18,12
7b864ecf-ef07-42e2-acb3-ea198865f951,upland_grassland,2019,N25,,Herb,,,
38ec5dab-96e3-4996-8631-06be633793bc,upland_grassland,2010,N0,,Shrub,,,
51167130-6424-4135-abcc-f7dea5581f17,upland_grassland,2016,N0,,Herb,,,
7422e188-8eeb-48cb-8b4a-ee84ab34aa80,upland_grassland,2019,N0,I0,Herb,3,2,2
de27a0cd-b2cf-49c5-aa79-4695358c60e0,lowland_grassland,2010,N25,I1,Shrub,6,7,7
68a6959f-aa43-4f8b-8a62-e60bb6ea5ae3,upland_grassland,2016,N0,,Herb,,,
de93c1ac-e08c-4f8f-98cc-1b60bd96f9e4,upland_grassland,2019,N50,I0,Herb,12,10,6
