site_id,mgmt_unit_id,survey_year,action,native_cover,native_indicators,plant_community,state,state_daren,state_condensed,state_binary
43,132,2009,Rest,N75,I1,Shrub,16,17,11,7
43,132,2009,Rest,N75,I1,Herb,19,18,12,8
43,132,2009,Rest,N75,I1,Herb,19,18,12,8
43,132,2009,Rest,N75,I0,Herb,18,16,10,6
43,132,2009,Rest,N75,I1,Shrub,16,17,11,7
43,132,2009,Rest,N75,I1,Herb,19,18,12,8
43,132,2009,Rest,N75,I0,Herb,18,16,10,6
43,132,2009,Rest,N75,I0,Herb,18,16,10,6
43,132,2009,Rest,N75,I1,Shrub,16,17,11,7
43,132,2009,Rest,N75,I1,Shrub,16,17,11,7
43,132,2013,Graze,N75,I0,Shrub,15,15,9,5
43,132,2013,Graze,N75,I1,Shrub,16,17,11,7
43,132,2013,Graze,N75,I0,Shrub,15,15,9,5
43,132,2013,Graze,N75,I0,Shrub,15,15,9,5
43,132,2013,Graze,N75,I0,Herb,18,16,10,6
43,132,2013,Graze,N75,I0,Shrub,15,15,9,5
43,132,2013,Graze,N75,I0,Shrub,15,15,9,5
43,132,2013,Graze,N75,I1,Shrub,16,17,11,7
43,132,2013,Graze,N75,I0,Shrub,15,15,9,5
43,132,2013,Graze,N75,I1,Shrub,16,17,11,7
43,132,2013,Graze,N75,I0,Shrub,15,15,9,5
43,132,2016,Burn,N75,I1,Shrub,16,17,11,7
43,132,2016,Burn,N75,I0,Herb,18,16,10,6
43,132,2016,Burn,N75,I0,Shrub,15,15,9,5
43,132,2016,Burn,N75,I0,Shrub,15,15,9,5
43,132,2016,Burn,N75,I0,Shrub,15,15,9,5
43,132,2016,Burn,N75,I0,Shrub,15,15,9,5
43,132,2016,Burn,N75,I0,Shrub,15,15,9,5
43,132,2016,Burn,N75,I0,Shrub,15,15,9,5
43,132,2016,Burn,N75,I0,Shrub,15,15,9,5
43,132,2016,Burn,N75,I1,Shrub,16,17,11,7
43,132,2016,Burn,N75,I0,Shrub,15,15,9,5
43,132,2016,Graze,N75,I1,Shrub,16,17,11,7
43,132,2016,Graze,N75,I0,Herb,18,16,10,6
43,132,2016,Graze,N75,I0,Shrub,15,15,9,5
43,132,2016,Graze,N75,I0,Shrub,15,15,9,5
43,132,2016,Graze,N75,I0,Shrub,15,15,9,5
43,132,2016,Graze,N75,I0,Shrub,15,15,9,5
43,132,2016,Graze,N75,I0,Shrub,15,15,9,5
43,132,2016,Graze,N75,I0,Shrub,15,15,9,5
43,132,2016,Graze,N75,I0,Shrub,15,15,9,5
43,132,2016,Graze,N75,I1,Shrub,16,17,11,7
43,132,2016,Graze,N75,I0,Shrub,15,15,9,5
43,133,2009,Rest,N75,I1,Shrub,16,17,11,7
43,133,2009,Rest,N75,I1,Shrub,16,17,11,7
43,133,2013,Graze,N75,I1,Shrub,16,17,11,7
43,133,2013,Graze,N75,I0,Shrub,15,15,9,5
43,133,2013,Graze,N75,I1,Shrub,16,17,11,7
43,133,2016,Burn,N75,I1,Shrub,16,17,11,7
43,133,2016,Burn,N75,I0,Shrub,15,15,9,5
43,133,2016,Burn,N75,I0,Shrub,15,15,9,5
43,133,2016,Graze,N75,I1,Shrub,16,17,11,7
43,133,2016,Graze,N75,I0,Shrub,15,15,9,5
43,133,2016,Graze,N75,I0,Shrub,15,15,9,5
1,6,2009,Rest,N25,I1,Herb,8,8,8,4
1,6,2009,Rest,N75,I0,Herb,18,16,10,6
1,6,2009,Rest,N0,I0,Herb,3,2,2,2
1,6,2011,Burn,N75,I1,Shrub,16,17,11,7
1,6,2011,Burn,N50,I0,Herb,12,10,6,6
37,108,2008,Rest,N50,I0,Herb,12,10,6,6
37,108,2008,Rest,N50,I0,Herb,12,10,6,6
37,108,2008,Rest,N50,I0,Herb,12,10,6,6
37,108,2010,Rest,N50,I0,Herb,12,10,6,6
37,108,2010,Rest,N25,I0,Herb,7,6,6,2
37,108,2010,Rest,N25,I0,Herb,7,6,6,2
37,108,2011,Rest,N75,I0,Herb,18,16,10,6
37,108,2011,Rest,N75,I0,Herb,18,16,10,6
37,108,2011,Rest,N0,I1,Herb,4,4,3,4
36,106,2008,Graze,N25,I0,Herb,7,6,6,2
36,106,2008,Graze,N25,I1,Herb,8,8,8,4
36,106,2008,Graze,N50,I0,Herb,12,10,6,6
36,106,2008,Graze,N25,I0,Shrub,5,5,5,1
36,106,2008,Graze,N0,I0,Herb,3,2,2,2
36,106,2010,Rest,N50,I1,Herb,13,12,8,8
36,106,2010,Rest,N25,I1,Herb,8,8,8,4
36,106,2010,Rest,N50,I0,Herb,12,10,6,6
36,106,2010,Rest,N25,I0,Herb,7,6,6,2
36,106,2010,Rest,N0,I0,Herb,3,2,2,2
36,106,2011,Graze,N75,I1,Herb,19,18,12,8
36,106,2011,Graze,N75,I0,Herb,18,16,10,6
36,106,2011,Graze,N75,I0,Shrub,15,15,9,5
36,106,2011,Graze,N25,I1,Herb,8,8,8,4
36,106,2011,Graze,N0,I0,Herb,3,2,2,2
36,106,2014,Rest,N25,I0,Herb,7,6,6,2
36,106,2014,Rest,N0,I1,Herb,4,4,3,4
36,106,2014,Rest,N50,I0,Herb,12,10,6,6
36,106,2014,Rest,N0,I0,Herb,3,2,2,2
36,106,2014,Rest,N0,I0,Herb,3,2,2,2
36,106,2014,Burn,N25,I0,Herb,7,6,6,2
36,106,2014,Burn,N0,I1,Herb,4,4,3,4
36,106,2014,Burn,N50,I0,Herb,12,10,6,6
36,106,2014,Burn,N0,I0,Herb,3,2,2,2
36,106,2014,Burn,N0,I0,Herb,3,2,2,2
36,106,2017,Rest,N0,I1,Herb,4,4,3,4
36,106,2017,Rest,N50,I0,Herb,12,10,6,6
36,106,2017,Rest,N50,I0,Herb,12,10,6,6
36,106,2017,Rest,N25,I2,Herb,8,8,8,4
36,106,2017,Rest,N0,I0,Herb,3,2,2,2
36,107,2008,Rest,N0,I1,Herb,4,4,3,4
36,107,2010,Rest,N0,I0,Herb,3,2,2,2
36,107,2010,Rest,N0,I0,Herb,3,2,2,2
36,107,2011,Rest,N0,I0,Herb,3,2,2,2
36,107,2011,Rest,N0,I0,Herb,3,2,2,2
36,107,2014,Rest,N0,I0,Herb,3,2,2,2
36,107,2014,Rest,N0,I0,Herb,3,2,2,2
5,35,2008,Graze,N0,I0,Herb,3,2,2,2
5,35,2008,Graze,N75,I0,Herb,18,16,10,6
5,35,2008,Graze,N0,I0,Herb,3,2,2,2
5,35,2008,Graze,N0,I0,Herb,3,2,2,2
5,35,2008,Graze,N0,I0,Herb,3,2,2,2
5,35,2008,Graze,N0,I0,Herb,3,2,2,2
5,35,2008,Graze,N50,I0,Herb,12,10,6,6
5,35,2008,Graze,N75,I0,Herb,18,16,10,6
5,35,2008,Graze,N50,I0,Herb,12,10,6,6
5,35,2008,Graze,N50,I0,Herb,12,10,6,6
5,35,2011,Graze,N0,I0,Herb,3,2,2,2
5,35,2011,Graze,N75,I0,Herb,18,16,10,6
5,35,2011,Graze,N0,I0,Herb,3,2,2,2
5,35,2011,Graze,N0,I0,Herb,3,2,2,2
5,35,2011,Graze,N75,I0,Herb,18,16,10,6
5,35,2011,Graze,N75,I0,Herb,18,16,10,6
5,35,2011,Graze,N75,I0,Herb,18,16,10,6
5,35,2011,Graze,N75,I1,Herb,19,18,12,8
5,35,2011,Graze,N75,I0,Herb,18,16,10,6
5,35,2011,Graze,N75,I0,Herb,18,16,10,6
5,35,2014,Graze,N25,I0,Herb,7,6,6,2
5,35,2014,Graze,N75,I0,Herb,18,16,10,6
5,35,2014,Graze,N25,I0,Herb,7,6,6,2
5,35,2014,Graze,N0,I0,Herb,3,2,2,2
5,35,2014,Graze,N50,I0,Herb,12,10,6,6
5,35,2014,Graze,N50,I0,Herb,12,10,6,6
5,35,2014,Graze,N75,I0,Herb,18,16,10,6
5,35,2014,Graze,N75,I1,Herb,19,18,12,8
5,35,2014,Graze,N75,I0,Shrub,15,15,9,5
5,35,2014,Graze,N50,I0,Herb,12,10,6,6
5,36,2008,Graze,N50,I0,Herb,12,10,6,6
5,36,2008,Graze,N0,I0,Shrub,1,1,1,1
5,36,2008,Graze,N50,I0,Herb,12,10,6,6
5,36,2008,Graze,N0,I0,Herb,3,2,2,2
5,36,2008,Graze,N75,I0,Herb,18,16,10,6
5,36,2008,Graze,N75,I1,Herb,19,18,12,8
5,36,2008,Graze,N50,I0,Herb,12,10,6,6
5,36,2008,Graze,N75,I0,Herb,18,16,10,6
5,36,2008,Graze,N0,I0,Shrub,1,1,1,1
5,36,2008,Graze,N0,I0,Herb,3,2,2,2
5,36,2008,Graze,N0,I0,Herb,3,2,2,2
5,36,2008,Graze,N0,I0,Herb,3,2,2,2
5,36,2008,Graze,N0,I1,Herb,4,4,3,4
5,36,2008,Graze,N75,I0,Herb,18,16,10,6
5,36,2008,Graze,N75,I0,Herb,18,16,10,6
5,36,2008,Graze,N25,I0,Herb,7,6,6,2
5,36,2008,Graze,N50,I0,Herb,12,10,6,6
5,36,2008,Graze,N75,I0,Herb,18,16,10,6
5,36,2011,Graze,N0,I0,Herb,3,2,2,2
5,36,2011,Graze,N50,I0,Shrub,9,9,5,5
5,36,2011,Graze,N75,I0,Herb,18,16,10,6
5,36,2011,Graze,N0,I0,Herb,3,2,2,2
5,36,2011,Graze,N75,I0,Herb,18,16,10,6
5,36,2011,Graze,N75,I0,Herb,18,16,10,6
5,36,2011,Graze,N75,I0,Herb,18,16,10,6
5,36,2011,Graze,N0,I0,Shrub,1,1,1,1
5,36,2011,Graze,N0,I0,Herb,3,2,2,2
5,36,2011,Graze,N0,I0,Shrub,1,1,1,1
5,36,2011,Graze,N0,I0,Herb,3,2,2,2
5,36,2011,Graze,N25,I0,Shrub,5,5,5,1
5,36,2011,Graze,N75,I0,Herb,18,16,10,6
5,36,2011,Graze,N75,I0,Herb,18,16,10,6
5,36,2011,Graze,N0,I0,Herb,3,2,2,2
5,36,2011,Graze,N75,I0,Herb,18,16,10,6
5,36,2011,Graze,N75,I0,Herb,18,16,10,6
5,36,2014,Graze,N75,I0,Herb,18,16,10,6
5,36,2014,Graze,N0,I0,Shrub,1,1,1,1
5,36,2014,Graze,N75,I0,Herb,18,16,10,6
5,36,2014,Graze,N0,I0,Herb,3,2,2,2
5,36,2014,Graze,N75,I0,Herb,18,16,10,6
5,36,2014,Graze,N75,I0,Herb,18,16,10,6
5,36,2014,Graze,N75,I0,Herb,18,16,10,6
5,36,2014,Graze,N25,I0,Herb,7,6,6,2
5,36,2014,Graze,N0,I0,Shrub,1,1,1,1
5,36,2014,Graze,N0,I0,Herb,3,2,2,2
5,36,2014,Graze,N50,I0,Shrub,9,9,5,5
5,36,2014,Graze,N0,I0,Shrub,1,1,1,1
5,36,2014,Graze,N0,I0,Shrub,1,1,1,1
5,36,2014,Graze,N75,I0,Herb,18,16,10,6
5,36,2014,Graze,N75,I0,Herb,18,16,10,6
5,36,2014,Graze,N0,I0,Herb,3,2,2,2
5,36,2014,Graze,N75,I0,Herb,18,16,10,6
5,36,2014,Graze,N75,I0,Herb,18,16,10,6
5,37,2008,Graze,N25,I0,Herb,7,6,6,2
5,37,2008,Graze,N0,I0,Herb,3,2,2,2
5,37,2008,Graze,N25,I0,Herb,7,6,6,2
5,37,2008,Graze,N75,I0,Herb,18,16,10,6
5,37,2008,Graze,N75,I0,Herb,18,16,10,6
5,37,2008,Graze,N0,I0,Herb,3,2,2,2
5,37,2008,Graze,N50,I0,Herb,12,10,6,6
5,37,2008,Graze,N50,I0,Herb,12,10,6,6
5,37,2008,Graze,N25,I0,Herb,7,6,6,2
5,37,2011,Graze,N75,I0,Herb,18,16,10,6
5,37,2011,Graze,N75,I0,Herb,18,16,10,6
5,37,2011,Graze,N75,I0,Herb,18,16,10,6
5,37,2011,Graze,N75,I0,Herb,18,16,10,6
5,37,2011,Graze,N75,I0,Herb,18,16,10,6
5,37,2011,Graze,N0,I0,Herb,3,2,2,2
5,37,2011,Graze,N75,I0,Herb,18,16,10,6
5,37,2011,Graze,N50,I0,Herb,12,10,6,6
5,37,2011,Graze,N75,I0,Herb,18,16,10,6
5,37,2014,Graze,N75,I0,Shrub,15,15,9,5
5,37,2014,Graze,N0,I0,Herb,3,2,2,2
5,37,2014,Graze,N25,I0,Herb,7,6,6,2
5,37,2014,Graze,N50,I0,Herb,12,10,6,6
5,37,2014,Graze,N75,I0,Herb,18,16,10,6
5,37,2014,Graze,N0,I0,Herb,3,2,2,2
5,37,2014,Graze,N75,I0,Herb,18,16,10,6
5,37,2014,Graze,N75,I0,Herb,18,16,10,6
5,37,2014,Graze,N0,I0,Herb,3,2,2,2
1,2,2009,Rest,N0,I0,Herb,3,2,2,2
1,7,2009,Rest,N75,I1,Herb,19,18,12,8
1,7,2009,Rest,N75,I2,Herb,20,20,12,8
1,7,2009,Rest,N75,I1,Herb,19,18,12,8
1,7,2009,Rest,N75,I1,Herb,19,18,12,8
1,7,2009,Rest,N75,I1,Herb,19,18,12,8
1,7,2009,Rest,N75,I1,Herb,19,18,12,8
1,7,2011,Rest,N75,I0,Herb,18,16,10,6
1,7,2011,Rest,N75,I2,Herb,20,20,12,8
1,7,2011,Rest,N75,I2,Herb,20,20,12,8
1,7,2011,Rest,N75,I1,Herb,19,18,12,8
1,7,2011,Rest,N75,I1,Herb,19,18,12,8
5,39,2008,Graze,N75,I0,Herb,18,16,10,6
5,39,2008,Graze,N75,I0,Herb,18,16,10,6
5,39,2008,Graze,N75,I0,Herb,18,16,10,6
5,39,2008,Graze,N75,I0,Herb,18,16,10,6
5,39,2008,Graze,N0,I0,Herb,3,2,2,2
5,39,2008,Graze,N0,I0,Herb,3,2,2,2
5,39,2008,Graze,N75,I0,Herb,18,16,10,6
5,39,2011,Graze,N25,I0,Herb,7,6,6,2
5,39,2011,Graze,N75,I1,Herb,19,18,12,8
5,39,2011,Graze,N75,I0,Herb,18,16,10,6
5,39,2011,Graze,N75,I0,Herb,18,16,10,6
5,39,2011,Graze,N0,I0,Herb,3,2,2,2
5,39,2011,Graze,N0,I0,Herb,3,2,2,2
5,39,2011,Graze,N75,I1,Herb,19,18,12,8
5,39,2014,Graze,N75,I0,Herb,18,16,10,6
5,39,2014,Graze,N75,I1,Herb,19,18,12,8
5,39,2014,Graze,N75,I0,Herb,18,16,10,6
5,39,2014,Graze,N75,I0,Herb,18,16,10,6
5,39,2014,Graze,N0,I0,Herb,3,2,2,2
5,39,2014,Graze,N0,I0,Herb,3,2,2,2
5,39,2014,Graze,N75,I1,Herb,19,18,12,8
1,8,2009,Rest,N0,I1,Herb,4,4,3,4
1,8,2009,Rest,N75,I1,Herb,19,18,12,8
1,8,2011,Burn,N75,I0,Herb,18,16,10,6
1,9,2009,Burn,N75,I1,Herb,19,18,12,8
1,9,2011,Burn,N25,I0,Herb,7,6,6,2
1,10,2009,Burn,N75,I1,Herb,19,18,12,8
1,10,2011,Rest,N50,I1,Herb,13,12,8,8
38,109,2008,Rest,N25,I0,Herb,7,6,6,2
38,109,2008,Rest,N50,I0,Herb,12,10,6,6
38,109,2008,Rest,N50,I0,Herb,12,10,6,6
38,109,2008,Rest,N50,I0,Herb,12,10,6,6
38,109,2008,Rest,N50,I0,Herb,12,10,6,6
38,109,2008,Rest,N25,I0,Herb,7,6,6,2
38,109,2008,Rest,N50,I0,Herb,12,10,6,6
38,109,2008,Rest,N75,I0,Shrub,15,15,9,5
38,109,2008,Rest,N0,I0,Herb,3,2,2,2
38,109,2008,Rest,N25,I0,Herb,7,6,6,2
38,109,2011,Burn,N75,I0,Herb,18,16,10,6
38,109,2011,Burn,N25,I0,Herb,7,6,6,2
38,109,2011,Burn,N75,I2,Herb,20,20,12,8
38,109,2011,Burn,N50,I1,Shrub,10,11,7,7
38,109,2011,Burn,N0,I0,Shrub,1,1,1,1
38,109,2011,Burn,N25,I1,Herb,8,8,8,4
38,109,2011,Burn,N25,I0,Herb,7,6,6,2
38,109,2011,Burn,N50,I0,Herb,12,10,6,6
38,109,2011,Burn,N0,I0,Herb,3,2,2,2
38,109,2011,Burn,N25,I0,Herb,7,6,6,2
38,109,2014,Rest,N75,I0,Herb,18,16,10,6
38,109,2014,Rest,N25,I0,Herb,7,6,6,2
38,109,2014,Rest,N25,I0,Herb,7,6,6,2
38,109,2014,Rest,N50,I0,Herb,12,10,6,6
38,109,2014,Rest,N25,I0,Herb,7,6,6,2
38,109,2014,Rest,N0,I0,Herb,3,2,2,2
38,109,2014,Rest,N0,I0,Herb,3,2,2,2
38,109,2014,Rest,N25,I0,Herb,7,6,6,2
38,109,2014,Rest,N0,I0,Herb,3,2,2,2
38,109,2014,Rest,N0,I1,Herb,4,4,3,4
38,109,2014,Burn,N75,I0,Herb,18,16,10,6
38,109,2014,Burn,N25,I0,Herb,7,6,6,2
38,109,2014,Burn,N25,I0,Herb,7,6,6,2
38,109,2014,Burn,N50,I0,Herb,12,10,6,6
38,109,2014,Burn,N25,I0,Herb,7,6,6,2
38,109,2014,Burn,N0,I0,Herb,3,2,2,2
38,109,2014,Burn,N0,I0,Herb,3,2,2,2
38,109,2014,Burn,N25,I0,Herb,7,6,6,2
38,109,2014,Burn,N0,I0,Herb,3,2,2,2
38,109,2014,Burn,N0,I1,Herb,4,4,3,4
38,109,2017,Rest,N75,I0,Herb,18,16,10,6
38,109,2017,Rest,N50,I1,Herb,13,12,8,8
38,109,2017,Rest,N25,I0,Herb,7,6,6,2
38,109,2017,Rest,N50,I1,Herb,13,12,8,8
38,109,2017,Rest,N25,I0,Herb,7,6,6,2
38,109,2017,Rest,N25,I0,Herb,7,6,6,2
38,109,2017,Rest,N25,I0,Herb,7,6,6,2
38,109,2017,Rest,N50,I0,Shrub,9,9,5,5
38,109,2017,Rest,N25,I1,Herb,8,8,8,4
38,109,2017,Rest,N25,I0,Herb,7,6,6,2
40,111,2008,Burn,N50,I1,Herb,13,12,8,8
40,111,2008,Burn,N25,I0,Shrub,5,5,5,1
40,111,2008,Burn,N25,I1,Shrub,6,7,7,3
40,111,2010,Rest,N25,I1,Herb,8,8,8,4
40,111,2010,Rest,N25,I0,Herb,7,6,6,2
40,111,2010,Rest,N25,I0,Herb,7,6,6,2
40,111,2011,Rest,N75,I1,Herb,19,18,12,8
40,111,2011,Rest,N0,I0,Shrub,1,1,1,1
40,111,2011,Rest,N25,I0,Herb,7,6,6,2
2,14,2009,Rest,N25,I1,Herb,8,8,8,4
2,14,2010,Rest,N25,I0,Herb,7,6,6,2
13,65,2008,Burn,N75,I1,Herb,19,18,12,8
13,65,2009,Rest,N75,I1,Herb,19,18,12,8
13,65,2010,Rest,N75,I1,Herb,19,18,12,8
57,162,2008,Graze,N25,I0,Herb,7,6,6,2
57,162,2008,Graze,N50,I0,Herb,12,10,6,6
57,162,2008,Graze,N50,I1,Herb,13,12,8,8
57,162,2011,Graze,N50,I0,Herb,12,10,6,6
57,162,2011,Graze,N0,I0,Herb,3,2,2,2
57,162,2011,Graze,N75,I1,Herb,19,18,12,8
57,162,2011,Graze,N0,I0,Herb,3,2,2,2
57,162,2014,Rest,N0,I0,Shrub,1,1,1,1
57,162,2014,Rest,N0,I0,Herb,3,2,2,2
57,162,2014,Rest,N50,I1,Herb,13,12,8,8
57,162,2014,Rest,N50,I0,Shrub,9,9,5,5
57,162,2017,Burn,N75,I0,Herb,18,16,10,6
57,162,2017,Burn,N50,I0,Herb,12,10,6,6
57,162,2017,Burn,N75,I2,Herb,20,20,12,8
57,162,2017,Burn,N50,I0,Herb,12,10,6,6
57,163,2008,Burn,N25,I0,Shrub,5,5,5,1
57,163,2008,Burn,N50,I1,Shrub,10,11,7,7
57,163,2008,Burn,N75,I2,Herb,20,20,12,8
57,163,2008,Burn,N0,I0,Shrub,1,1,1,1
57,163,2008,Burn,N0,I0,Herb,3,2,2,2
57,163,2008,Burn,N0,I0,Herb,3,2,2,2
57,163,2008,Burn,N0,I0,Herb,3,2,2,2
57,163,2008,Burn,N0,I0,Herb,3,2,2,2
57,163,2011,Graze,N50,I0,Shrub,9,9,5,5
57,163,2011,Graze,N0,I0,Herb,3,2,2,2
57,163,2011,Graze,N75,I2,Herb,20,20,12,8
57,163,2011,Graze,N0,I0,Herb,3,2,2,2
57,163,2011,Graze,N50,I1,Herb,13,12,8,8
57,163,2011,Graze,N0,I0,Herb,3,2,2,2
57,163,2011,Graze,N25,I0,Shrub,5,5,5,1
57,163,2011,Graze,N0,I0,Herb,3,2,2,2
57,163,2014,Rest,N0,I1,Shrub,2,3,4,3
57,163,2014,Rest,N75,I1,Herb,19,18,12,8
57,163,2014,Rest,N75,I1,Shrub,16,17,11,7
57,163,2014,Rest,N25,I0,Herb,7,6,6,2
57,163,2014,Rest,N0,I0,Herb,3,2,2,2
57,163,2014,Rest,N0,I0,Herb,3,2,2,2
57,163,2014,Rest,N0,I0,Shrub,1,1,1,1
57,163,2014,Rest,N0,I0,Herb,3,2,2,2
57,163,2017,Rest,N50,I0,Herb,12,10,6,6
57,163,2017,Rest,N75,I0,Herb,18,16,10,6
57,163,2017,Rest,N50,I0,Herb,12,10,6,6
57,163,2017,Rest,N0,I1,Shrub,2,3,4,3
57,163,2017,Rest,N75,I0,Herb,18,16,10,6
57,163,2017,Rest,N75,I0,Herb,18,16,10,6
57,163,2017,Rest,N75,I0,Herb,18,16,10,6
57,163,2017,Rest,N0,I0,Herb,3,2,2,2
57,163,2017,Rest,N0,I0,Herb,3,2,2,2
57,165,2008,Burn,N25,I1,Herb,8,8,8,4
57,165,2008,Burn,N50,I0,Herb,12,10,6,6
57,165,2008,Burn,N0,I0,Herb,3,2,2,2
57,165,2008,Burn,N0,I0,Herb,3,2,2,2
57,165,2008,Burn,N0,I0,Herb,3,2,2,2
57,165,2011,Graze,N0,I1,Herb,4,4,3,4
57,165,2011,Graze,N50,I0,Herb,12,10,6,6
57,165,2011,Graze,N0,I0,Herb,3,2,2,2
57,165,2011,Graze,N0,I0,Shrub,1,1,1,1
57,165,2011,Graze,N0,I0,Herb,3,2,2,2
57,165,2014,Graze,N75,I1,Herb,19,18,12,8
57,165,2014,Graze,N75,I0,Herb,18,16,10,6
57,165,2014,Graze,N0,I0,Herb,3,2,2,2
57,165,2014,Graze,N25,I0,Herb,7,6,6,2
57,165,2014,Graze,N0,I0,Herb,3,2,2,2
57,165,2017,Graze,N0,I0,Herb,3,2,2,2
57,165,2017,Graze,N25,I0,Herb,7,6,6,2
57,165,2017,Graze,N0,I0,Herb,3,2,2,2
57,165,2017,Graze,N0,I0,Herb,3,2,2,2
57,165,2017,Graze,N0,I0,Herb,3,2,2,2
57,166,2008,Burn,N75,I0,Herb,18,16,10,6
57,166,2008,Burn,N0,I0,Herb,3,2,2,2
57,166,2008,Burn,N0,I0,Herb,3,2,2,2
57,166,2008,Burn,N0,I0,Herb,3,2,2,2
57,166,2008,Burn,N0,I0,Herb,3,2,2,2
57,166,2011,Graze,N50,I0,Shrub,9,9,5,5
57,166,2011,Graze,N0,I0,Herb,3,2,2,2
57,166,2011,Graze,N0,I0,Shrub,1,1,1,1
57,166,2011,Graze,N0,I0,Herb,3,2,2,2
57,166,2014,Graze,N50,I0,Herb,12,10,6,6
57,166,2014,Graze,N25,I0,Shrub,5,5,5,1
57,166,2014,Graze,N0,I0,Herb,3,2,2,2
57,166,2014,Graze,N0,I0,Shrub,1,1,1,1
57,166,2014,Graze,N0,I0,Herb,3,2,2,2
57,166,2017,Graze,N0,I0,Herb,3,2,2,2
57,166,2017,Graze,N25,I0,Shrub,5,5,5,1
57,166,2017,Graze,N0,I0,Herb,3,2,2,2
57,166,2017,Graze,N50,I1,Herb,13,12,8,8
57,166,2017,Graze,N75,I0,Herb,18,16,10,6
57,164,2008,Burn,N75,I2,Herb,20,20,12,8
57,164,2008,Burn,N50,I0,Herb,12,10,6,6
57,164,2008,Burn,N75,I2,Herb,20,20,12,8
57,164,2008,Burn,N75,I1,Herb,19,18,12,8
57,164,2008,Burn,N0,I0,Herb,3,2,2,2
57,164,2011,Rest,N75,I2,Herb,20,20,12,8
57,164,2011,Rest,N75,I0,Herb,18,16,10,6
57,164,2011,Rest,N75,I2,Herb,20,20,12,8
57,164,2011,Rest,N75,I2,Herb,20,20,12,8
57,164,2011,Rest,N25,I1,Herb,8,8,8,4
57,164,2014,Graze,N75,I2,Herb,20,20,12,8
57,164,2014,Graze,N75,I2,Herb,20,20,12,8
57,164,2014,Graze,N75,I2,Herb,20,20,12,8
57,164,2014,Graze,N25,I1,Herb,8,8,8,4
57,164,2017,Graze,N50,I1,Herb,13,12,8,8
57,164,2017,Graze,N50,I0,Herb,12,10,6,6
57,164,2017,Graze,N50,I1,Herb,13,12,8,8
57,164,2017,Graze,N0,I2,Herb,4,4,3,4
57,164,2017,Graze,N0,I1,Herb,4,4,3,4
41,112,2008,Rest,N50,I0,Shrub,9,9,5,5
41,112,2008,Rest,N0,I0,Shrub,1,1,1,1
41,112,2008,Rest,N0,I1,Shrub,2,3,4,3
41,112,2008,Rest,N50,I0,Shrub,9,9,5,5
41,112,2011,Graze,N50,I1,Shrub,10,11,7,7
41,112,2011,Graze,N25,I0,Shrub,5,5,5,1
41,112,2011,Graze,N0,I0,Shrub,1,1,1,1
41,112,2011,Graze,N0,I0,Shrub,1,1,1,1
45,137,2009,Rest,N75,I0,Shrub,15,15,9,5
45,137,2009,Rest,N75,I0,Shrub,15,15,9,5
45,137,2009,Rest,N75,I0,Shrub,15,15,9,5
45,137,2009,Rest,N75,I0,Shrub,15,15,9,5
45,137,2009,Rest,N75,I1,Shrub,16,17,11,7
45,137,2009,Rest,N75,I1,Shrub,16,17,11,7
45,137,2015,Burn,N75,I0,Shrub,15,15,9,5
45,137,2015,Burn,N75,I0,Shrub,15,15,9,5
45,137,2015,Burn,N75,I0,Shrub,15,15,9,5
45,137,2015,Burn,N75,I0,Shrub,15,15,9,5
45,137,2015,Burn,N75,I1,Shrub,16,17,11,7
45,137,2015,Burn,N75,I0,Shrub,15,15,9,5
45,137,2015,Burn,N75,I0,Shrub,15,15,9,5
45,137,2015,Burn,N75,I0,Shrub,15,15,9,5
45,137,2015,Burn,N75,I0,Shrub,15,15,9,5
45,137,2015,Burn,N50,I0,Shrub,9,9,5,5
45,137,2015,Burn,N75,I0,Herb,18,16,10,6
45,137,2015,Burn,N75,I0,Shrub,15,15,9,5
45,138,2009,Rest,N75,I0,Shrub,15,15,9,5
5,30,2008,Rest,N50,I2,Herb,14,14,8,8
5,30,2008,Rest,N75,I1,Shrub,16,17,11,7
5,30,2008,Rest,N50,I2,Shrub,11,13,7,7
5,30,2008,Rest,N75,I1,Herb,19,18,12,8
5,30,2008,Rest,N75,I1,Herb,19,18,12,8
5,30,2008,Rest,N75,I1,Herb,19,18,12,8
5,30,2008,Rest,N50,I0,Shrub,9,9,5,5
5,30,2008,Rest,N75,I1,Herb,19,18,12,8
5,30,2008,Rest,N50,I1,Shrub,10,11,7,7
5,30,2008,Rest,N75,I1,Herb,19,18,12,8
5,30,2008,Rest,N75,I2,Herb,20,20,12,8
5,30,2008,Rest,N50,I0,Herb,12,10,6,6
5,30,2008,Rest,N75,I1,Herb,19,18,12,8
5,30,2011,Rest,N75,I1,Herb,19,18,12,8
5,30,2011,Rest,N75,I0,Herb,18,16,10,6
5,30,2011,Rest,N75,I1,Herb,19,18,12,8
5,30,2011,Rest,N75,I1,Herb,19,18,12,8
5,30,2011,Rest,N75,I1,Herb,19,18,12,8
5,30,2011,Rest,N75,I0,Herb,18,16,10,6
5,30,2011,Rest,N75,I1,Shrub,16,17,11,7
5,30,2011,Rest,N75,I1,Herb,19,18,12,8
5,30,2011,Rest,N75,I1,Shrub,16,17,11,7
5,30,2011,Rest,N75,I1,Herb,19,18,12,8
5,30,2011,Rest,N75,I1,Shrub,16,17,11,7
